Item Name,Price,painting,pet,green,stone,image,wood,blue,comes,process,ship,photos,days,send,ring,around,bag,inside,additional,two,cut,via,shipped,original,custom,beautiful,first,thank,set,work,water,box,hand,piece,within,create,quality,gold,leather,wedding,sterling,way,unique,photo
Wash your hands sign  refrigerator magnets  best selling items  wood slice decor  teacher gift for man  birthday gift for nurse,13.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sunflower Crochet Coasters  100  Cotton Crochet Drink Coasters  Mug Rugs  Fall Decorating  Sunflowers Decor  Best Selling Items,5.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10  SALE Best selling item   4 twisted ring pendants  ring connectors  circle rings  metal hoops  jewelry P1115 MG,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
Christmas Crocheted Dishcloths  100  Cotton Holiday 9  Wash Cloths  Country Farmhouse Kitchen Decor  Vintage Style  Best Selling Items,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Crochet Washcloths Shades of Blue  9 inch 100  Cotton Crochet Dishcloths  Farmhouse Kitchen or Bathroom Decor  Best Selling Items,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROSE QUARTZ   soy candles handmade   best selling items   self care   anxiety   spa gift set  trending now rose candle unique candles,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
My person Bracelet  Morse Code Bracelet  Best Friend Bracelet  Girlfriend Gift  Wife Gift  BFF Bracelet Best Selling Items Jewelry,17.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Life is better by the campfire  camping cup  clamping cup  camping tumbler  stainless tumbler  outdoorsy cup  best selling items  wino gift,18.95,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Top Etsy sellers Etsy best sellers Best selling Etsy Best sellers on Etsy Top selling Etsy Etsy top sellers Best selling items,4.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Get Naked Just Kidding Wood Sign for Bathroom  Bathroom Wall Decor  Funny Bathroom Signs  New House Gift  Farmhouse Bathroom  Half Bath Sign,30.4,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
Etsy Top Sold Digital Items  Bestsellers 2020 Etsy Trends  Most Popular Now  Top Selling Items List  Best Selling Etsy Products What to Sell,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mother of the Bride Gift From Groom  Best Selling Items Handmade  Mother of the Groom Gift From Bride  Mother of Groom Gift  From Daughter,15,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Cunt mug  Feminist mug  Best selling items Unique coffee mug Break up gift Personalized gift Best friend gift Handmade mug popular right now,14.99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Fun Dog Gift  Candy Dog Bandana  Birthday Dog Collar Bandana  No Tie Dog Bandana  Best Selling Items  Pet Gift  Birthday Gifts For Friends,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Scorpio Constellation Gift for Women Digital Download   Wall Art Printable Boho Decor   Best Selling Items Zodiac Watercolor Painting Art,2.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Happy Anniversary Card   Best Selling Items   Note Cards Handmade card for boyfriend   wedding anniversary card for husband or wife 1st him,2.95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
String lights  fairy lights  best selling items  birthday gift  wine bottle lights  bedroom decor  kitchen decor  tree of life  love,19.99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
Jade ring  vintage  best selling items  mindfulness  top selling items  delicate  minimalist  ring rings  shops  cute,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Printable wall art   personalized gifts for new parent gift  Best selling items in 2021,6.29,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Real Butterfly jewelry Best selling items Friendship necklace for 2 3 4 5 6 Real butterfly necklaces for women Best selling jewelry,28,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
Wooden iPhone 8 Case  iPhone 8 Case Wood  Wood iPhone 8 Case  Wooden Phone Case  Wooden iPhone Case  iPhone Wood Case  Best Selling Items,16.99,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
Sexsi T shirt  gift item  best selling items ,23.5,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Floral towel  dogwood bathroom decor  flour sack dish towel  mom gift for her  kitchen towel handmade  best selling items  Easter gift,16.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wood cutouts earrings  Best selling items handmade  Unfinished wooden earrings  Large hoop earrings  Jewelry handmade  Wood earring blanks ,3.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Top Etsy SELLERS   Top selling shops   What to sell in 2019 Most popular stores  Etsy Best selling shops  Top etsy shops  best selling 2019,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wash your hands sign  refrigerator magnets  best selling items  wood slice decor  teacher gift for man  birthday gift for nurse,13.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Best Selling Items Handmade  Unique Gifts for Sister Birthday  Bow Clutch with Handle  Self Gift  Anniversary Gift for Wife,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9 inch Crochet Washcloths  100  Cotton Crochet Dishcloths  Farmhouse Country Red Kitchen or Bathroom Decor  Best Selling Items,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fun Dog Gift  Candy Dog Bandana  Birthday Dog Collar Bandana  No Tie Dog Bandana  Best Selling Items  Pet Gift  Birthday Gifts For Friends,8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Etsy Top Sold Digital Items  Bestsellers 2020 Etsy Trends  Most Popular Now  Top Selling Items List  Best Selling Etsy Products What to Sell,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Printable Paper Cootie Catcher  Donut Art  Origami Cootie Catcher Games  Birthday Party Favor Games  Popular Items Best Selling Items  Funny,8.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Best Selling Items  Wall Art Prints  Modern Minimalist  Abstract Art Prints  Blue Decor  Contemporary Artwork  Most Popular Items  Trending,28,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
Funny cross stitch pattern Avocato cross stitch Cute Cat cross stitch Avocado embroidery Easy cross stitch PDF Best Selling Items,4.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
String lights  fairy lights  best selling items  birthday gift  wine bottle lights  bedroom decor  kitchen decor  tree of life  love,19.99,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
ROSE QUARTZ   soy candles handmade   best selling items   self care   anxiety   spa gift set  trending now rose candle unique candles,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
We The People Distressed American Flag SVG   Patriot Flag   Best Selling Items,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursery Prints Typography Print Inspirational Prints Best Selling Items super Quotes Print black white nursery prints superhero printable,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Acrylic pour jewelry  best selling items  edgy weird wooden earrings,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Teacher Shirts With Sayings Motivational Shirt for Women Teacher Quote Shirts Art Teacher Gifts for Her Best Selling Items,23.84,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Crochet coasters  coffee coaster  top selling coasters  Best selling crochet items,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BEST SELLING Pacific Northwest Nautical 3D Wood Map Wall Art  Salish Sea Carved Wood Map  Puget Sound Gifts  Unique Personalized Gifts,674.1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0
Printable wall art   personalized gifts for new parent gift  Best selling items in 2021,6.29,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Farm Themed Flannel Girl Bib and Handmade Burp Cloth Set  Chicken  Ducks and Pigs  Baby Girl Gifts Best Selling Baby Items,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black and white poster  fashion wall art  gifts for men  best selling items  gifts for boyfriend  fashion poster  woman in lake top selling,20.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Pet Products Marketing Planner  Pet Marketing Ideas  Dog Shop Marketing  Best Selling Items Pet  Best Selling Items Dogs Products,10.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boho Earrings For Women   Burning Man   Sexy Women Best Selling Item   Sterling Silver Crescent Moon Goddess Jewelry   Best Friend Gift,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Happy Anniversary Card   Best Selling Items   Note Cards Handmade card for boyfriend   wedding anniversary card for husband or wife 1st him,2.95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Top Etsy sellers Etsy best sellers Top selling Etsy Best selling on Etsy Best sellers 2019 Top selling on Etsy Best online jewelry,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PEACE hand stamped Peace Sign fork Garden Art   Best Selling Item,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Work tote bag   vegan leather tote   New job gift   Best selling items,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Top Etsy sellers Etsy best sellers Best selling Etsy Best sellers on Etsy Top selling Etsy Etsy top sellers Best selling items,4.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Whipped Body Butter  Best Selling Items  Spa Gift Set  Sister In Law Gift  Gift For Her  Body Butter  Gift For Women  Going Away Gifts,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sloth Gift  Funny Coworker Gift  Funny Bathroom Art  Best Selling Items  Top Selling Items  Cubicle Decor  Encouragement Gift Procrastinator,22.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Weekly Planner   New Job Gift   Best Selling Items   Susie Ghahremani   2021 Weekly Desk Planner Pad   You Got This   Cute Office Supplies,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8 wood boxes  8x8 square  farmhouse and rustic country home decor  wooden crate  wedding centerpiece  barn wedding  best selling items,79.73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Hello Gorgeous  Print  Kiss Print  Hair Salon  Download  Pink Lips  Best Selling Items  Beauty Salon  Wall Art,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get Naked Just Kidding Wood Sign for Bathroom  Bathroom Wall Decor  Funny Bathroom Signs  New House Gift  Farmhouse Bathroom  Half Bath Sign,30.4,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
Unique Valentine s Day Gifts for Her  Best Selling Items Handmade  Ready to Ship Gifts Under 30  Self Gift  Bow Clutch  February Birthday,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MANDARIN MIMOSA   mindfulness gift   top selling items   apothecary  soy candles handmade nature lover gift best selling items unique candle,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Vintage Scarf Floral Scarf Women Handmade Bohemian Scarf Wrap Cotton Anniversary Gift For Her Best Selling Items Winter Accessories,21.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
Top selling shops Top selling Etsy Best selling items Best sellers Etsy top sellers Most sold items Best sellers on Etsy Top sellers,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
blue Infinity Scarf  Most Popular best selling  Items  Women Scarves  Blue soft Scarf    by PiYOYO,19.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wooden earrings blank  Unfinished wood shape  Wood Jewelry Blanks  Laser Cut shape  Best selling items wood  Most sold items  Wood blanks ,4.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A5 lined writing book   best selling items   bullet journal   habit tracker   fitness planner   bible journalling   goal planner   mum gift,11.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Floral Leggings Women  Yoga Pants Women  Teen Clothes for Girls  Workout Leggings  Best Selling Items  Printed Leggings  Fitness Leggings,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zero fucks left  sarcastic wood magnet  best selling items  birthday fits for bestie  wood fridge magnets  for cancer survivor ,8.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turquoise Earrings Blue Butterfly Jewelry  Birthday Gifts for Wife  Boho Beaded Dangle Clip Earrings  Best Selling Items Handmade Jewelry,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Do Epic Shit Printable Wall Art Print  Digital Print  Digital Download  Printable Art  Best Selling Items  Instant Download  Poster,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Softball mama shirts  softball mom t shirt  baseball mom shirt  baseball mama  softball team shirt  softball shirt  best selling items,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Personalized Luggage Tags Wanderlust Best Friend Gift For Her Bridesmaid Gift Birthday Gift Handmade Best Selling Items Top Selling Items,35,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Bead brooch Lioness   Beaded crystal brooch handmade   Best selling items handmade,124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
Christmas Crocheted Dishcloths  100  Cotton Holiday 9  Wash Cloths  Country Farmhouse Kitchen Decor  Vintage Style  Best Selling Items,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Geometric Terrariums  Best Selling Items  Hanging Wall Planters  New Fashion Wall Garden Planters  Florarium  Express Shipping,68.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Tree of Life Pendant Bead   Large Spiritual Personal Growth Necklace for Her under 25   Best Selling Items   Popular Right Now   Unique,17.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Marketing Strategy Plan Kids   Baby Shops Marketing Ideas  Kids Boutique  Baby Boutique  Best Seller Kids Marketing Plan Social Media Plan,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watermelon Slice Crochet Cotton Coasters  100  Cotton Drink Coasters  Fruit Slice Mug Rugs  Summer Coasters  Best Selling Items,4.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Softball lover shirts  softball t shirt  baseball shirt  baseball mama  girls softball shirt  softball mama shirt  best selling items,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 pt  Square wooden box fits one pint mason jar  rustic country wedding  succulent planter  best selling item  centerpiece  candle holder,6.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
aldi quarter keeper  aldi quarter holder  aldi keychain  quarter keyring  best selling items  trending now  pill holder keychain  pill pouch,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Milestone Set  Best Selling Items Baby Girl  Just Born  Pink Hearts Baby Set  Baby shower gift  Birthday Gift  New Moms  First Baby Gift,110,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Penis  Best Selling Items  Boyfriend Gift  Best Sellers  Etsy Best Sellers  Gifts For Men  Mens Gift,15.99,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Best selling items Top selling shops Top selling Etsy Best sellers Most sold items Best sellers on Etsy Top sellers Etsy top sellers,1.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
Custom Moon Phase Necklace  Personalized Choker  Birthday Moon Pendant  Moon Necklace be the Best Friends Gifts  the Best Selling Items,23.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Velvet Pumpkins Create Your Own Set of 4  Fall decoration  table centerpiece  rustic wedding decor  hostess gifts  best selling items,32.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
Easter Bunny crochet pattern  Amigurumi Bunny pattern  Best selling items handmade,4.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lemongrass Bath Salts   Bath Soak Self Care Bath Salt Self Love Anxiety Release Stress Release Vegan Skincare Best Selling Items,20.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Small Velvet Pumpkins Create Your Own Set of 4  Fall decoration  table centerpiece  rustic wedding decor  hostess gifts  best selling items,39.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
cast iron key hook  Victorian hook  ornate hook  towel hook  coat hook  3rd anniversary gift  housewarming gift  best selling items,14.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Custom Engraved Spoon  Wooden Spoon  Wood Spoon  Wooden Spoons  Personalized Spoon  Engraved Spoons  Best Selling Items  Personalized Spoons,9,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Dark Gray Earrings Sterling Silver  Boho Earrings for Women  Gemstone Jewelry Quartz  Best Selling Items Handmade Earrings  Unique Clip Ons,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Printed Girl s Art   Personalized Nursery Decor   Girl Wall Art   Best Selling Items   8x10   11x14,18.7,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0
Folded Book Art   Best Selling Items   Most Popular Gift   READ   Gifts for Book Lovers    4 Letters  Teacher s Gift   Unique Present,100,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Wedding Marketing Strategy Plan  Wedding Shop Marketing Ideas  Wedding Social Media Ideas  Wedding Products Marketing  Wedding Business,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
personalized planner 2021 2022 calendar   weekly planner   best selling items   agenda planner   personalized gifts   black meadow floral,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weekly Planner NOTEPAD   Undated 2021 Planner Pad   Cottagecore College Student Gift   Best Selling Items   Weekly Desk Pad Grad Student,14,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
